flag,source,rating,artist,song,genre,note
rym_100,rym,100,Queen,A Night at the Opera,Rock,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Shawn Mendes,Stitches,Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,TK From Ling Tosite Sigure,Unravel,Rock,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Taylor Swift,Wildest Dreams (Taylor's Version),Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,"Toby ""Radiation"" Fox",Undertale,Uncategorized,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Tori Amos,Winter,Indie/Alternative,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yeah Yeah Yeahs,Heads Will Roll,Indie/Alternative,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yu-Peng Chen,Genshin Impact: City of Winds and Idylls,Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yu-Peng Chen,Genshin Impact: Jade Moon Upon a Sea of Clouds,Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yu-Peng Chen,Genshin Impact: Realm of Tranquil Eternity,Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yu-Peng Chen,Genshin Impact: The Wind and the Star Traveler - Le vent et les enfants des étoiles,Pop,RYM 10/10 — verify it is a song and not a release
rym_100,rym,100,Yu-Peng Chen,Genshin Impact: Vortex of Legends,Pop,RYM 10/10 — verify it is a song and not a release
outlier_high_in_cold_genre,rym,100,"Toby ""Radiation"" Fox",Undertale,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,"Elodie, Michele Bravi & Guè",Nero Bali,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,Evanescence,Bring Me to Life,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,Kiesza & SKYGGE,Hello Shadow,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,Bob Seger,Get Out of Denver / Long Song Comin',Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,Xomu & Amidst,Pagoda,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,90,防弾少年団,血、汗、涙,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,GFRIEND,回:Walpurgis Night,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Aly & AJ,Potential Breakup Song,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Bajofondo,Pa' bailar,Latin,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,bbno$,Lil' Freak,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Jorge Ben e Os Copa 5,"Mas, que nada! / Por causa de você, menina",Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,George Benson,"Give Me the Night / Dinorah, Dinorah",Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Black Sabbath,Paranoid,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Busta Rhymes,Gimme Some More,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Destiny Chukunyere,Je me casse,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Leonard Cohen / Jeff Buckley,Hallelujah,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,The Cure / Faith No More,Pictures of You / From Out of Nowhere,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Dick Dale and The Del-Tones,Miserlou / Eight Till Midnight,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Charly García,Clics modernos,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,GWSN,The Keys,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Screamin' Jay Hawkins,I Put a Spell on You / Little Demon,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Korn,Follow the Leader,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Kungs vs. Cookin' on 3 Burners,This Girl,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,LOONA / Olivia Hye,Olivia Hye,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Reba McEntire,Fancy / This Picture,Country,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Metallica,Master of Puppets,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,The Midnight,Vampires,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Dannii Minogue,Neon Nights,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,"Junya Nakano, Masashi Hamauzu and Nobuo Uematsu",ファイナルファンタジーX,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,*Namco Consumer Software Sound Team,R4　Ridge Racer Type 4　ダイレクト・オーディオ,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Nightwish,Nemo,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Nightwish,Over the Hills and Far Away,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Portishead,Numb,Country,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Rosalía,Hentai,Latin,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Howard Shore,The Lord of the Rings: The Return of the King,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Patti Smith Group / Kraftwerk,Because the Night / The Robots,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Jeremy Soule,The Elder Scrolls IV: Oblivion,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,The Specials,"Ghost Town / Why? / Friday Night, Saturday Morning",Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Troy and Gabriella,Breaking Free,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Kanye West,Stronger,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Wiener Philharmoniker / Carlos Kleiber,Symphonie Nr.5,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Young MC,Bust a Move / Got More Rhymes,Rap/Hip-Hop,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Zamay,Lust Hero,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Kanako Ito,Hacking to the Gate,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,キャラメル,ウッーウッーウマウマ(ﾟ∀ﾟ),Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,マクロスMACROSS 82-99,Horsey,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,千石撫子,恋愛サーキュレーション,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Shoji Meguro / Shihoko Hirata,ネバー＊モア ─「ペルソナ4」輪廻転生─,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Soutaiseiriron,ハイファイ新書,Metal,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,inabakumori,ラグトレイン,Uncategorized,rated high in a genre you normally rate low
outlier_high_in_cold_genre,rym,80,Masayoshi Minoshima,Bad Apple!!,Uncategorized,rated high in a genre you normally rate low
outlier_low_in_warm_genre,rym,10,R. Kelly,I Admit,R&B/Soul,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,10,Thaiboy Digital,Lip Service,Indie/Alternative,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,20,BROCKHAMPTON,Boogie,Disco/Funk,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,20,Kenny G,What a Wonderful World,Jazz/Swing,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,20,Andy Grammer,"Honey, I'm Good",J-Pop/Anime,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,20,MC Virgins,Anime Thighs,J-Pop/Anime,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,30,Asia Menor,Patio,Indie/Alternative,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,30,Donny Hathaway,Extension of a Man,R&B/Soul,rated low in a genre you normally rate high
outlier_low_in_warm_genre,rym,30,NCT 127,NCT #127 Cherry Bomb,K-Pop,rated low in a genre you normally rate high
artist_halves_disagree,both,79,INNA,,,RYM 10.0 (n=1) vs blog 89.0 (n=1)
artist_halves_disagree,both,78,Eric Clapton,,,RYM 20.0 (n=1) vs blog 98.0 (n=1)
artist_halves_disagree,both,74,Jake Paul,,,RYM 10.0 (n=1) vs blog 84.0 (n=1)
artist_halves_disagree,both,68,Kid Rock,,,RYM 10.0 (n=1) vs blog 78.0 (n=1)
artist_halves_disagree,both,65,Lil Wayne,,,RYM 10.0 (n=1) vs blog 75.0 (n=1)
artist_halves_disagree,both,63,Denzel Curry,,,RYM 15.0 (n=2) vs blog 78.0 (n=1)
artist_halves_disagree,both,61,Pitbull,,,RYM 10.0 (n=1) vs blog 71.0 (n=4)
artist_halves_disagree,both,60,Simple Plan,,,RYM 20.0 (n=1) vs blog 80.0 (n=1)
artist_halves_disagree,both,50.5,Halsey,,,RYM 40.0 (n=1) vs blog 90.5 (n=2)
artist_halves_disagree,both,50,Bebe Rexha,,,RYM 20.0 (n=1) vs blog 70.0 (n=1)
artist_halves_disagree,both,50,unknown artist,,,RYM 50.0 (n=1) vs blog 100.0 (n=1)
artist_halves_disagree,both,45,Ruth B.,,,RYM 40.0 (n=1) vs blog 85.0 (n=1)
artist_halves_disagree,both,44,Years & Years,,,RYM 50.0 (n=1) vs blog 94.0 (n=1)
artist_halves_disagree,both,40,Meghan Trainor,,,RYM 30.0 (n=5) vs blog 70.0 (n=4)
artist_halves_disagree,both,39,Jason Derulo,,,RYM 25.0 (n=2) vs blog 64.0 (n=1)
artist_halves_disagree,both,38,Flo Rida,,,RYM 50.0 (n=1) vs blog 88.0 (n=1)
artist_halves_disagree,both,38,my bloody valentine,,,RYM 50.0 (n=3) vs blog 88.0 (n=1)
artist_halves_disagree,both,37,Nicki Minaj,,,RYM 45.0 (n=2) vs blog 82.0 (n=1)
artist_halves_disagree,both,36.7,Jennifer Lopez,,,RYM 40.0 (n=1) vs blog 76.7 (n=3)
artist_halves_disagree,both,36.3,Rebecca Black,,,RYM 45.0 (n=2) vs blog 81.3 (n=3)
artist_halves_disagree,both,35.7,FKA twigs,,,RYM 63.3 (n=3) vs blog 99.0 (n=1)
artist_halves_disagree,both,34.8,Charlie Puth,,,RYM 50.0 (n=2) vs blog 84.8 (n=5)
artist_halves_disagree,both,33,Ludovico Einaudi,,,RYM 55.0 (n=2) vs blog 88.0 (n=7)
artist_halves_disagree,both,33,LCD Soundsystem,,,RYM 60.0 (n=3) vs blog 93.0 (n=1)
artist_halves_disagree,both,32,Love,,,RYM 65.0 (n=2) vs blog 97.0 (n=1)
artist_halves_disagree,both,-6,Kristian Kostov,,,RYM 80.0 (n=1) vs blog 74.0 (n=1)
artist_halves_disagree,both,-7.5,Yu-Peng Chen,,,RYM 100.0 (n=5) vs blog 92.5 (n=2)
artist_halves_disagree,both,-7.6,Ado,,,RYM 85.0 (n=2) vs blog 77.4 (n=22)
artist_halves_disagree,both,-8,Erykah Badu,,,RYM 70.0 (n=2) vs blog 62.0 (n=1)
artist_halves_disagree,both,-8,Carole King,,,RYM 70.0 (n=1) vs blog 62.0 (n=1)
artist_halves_disagree,both,-9,Zedd,,,RYM 90.0 (n=1) vs blog 81.0 (n=2)
artist_halves_disagree,both,-9,Yuki Kajiura,,,RYM 90.0 (n=1) vs blog 81.0 (n=1)
artist_halves_disagree,both,-9,Backstreet Boys,,,RYM 100.0 (n=1) vs blog 91.0 (n=1)
artist_halves_disagree,both,-10,Yellow Magic Orchestra,,,RYM 75.0 (n=2) vs blog 65.0 (n=1)
artist_halves_disagree,both,-11,Khaled,,,RYM 60.0 (n=1) vs blog 49.0 (n=1)
artist_halves_disagree,both,-13.3,Marvin Gaye,,,RYM 73.3 (n=3) vs blog 60.0 (n=1)
artist_halves_disagree,both,-14.3,Joe Hisaishi,,,RYM 100.0 (n=1) vs blog 85.7 (n=3)
artist_halves_disagree,both,-15.5,HOYO-MiX,,,RYM 100.0 (n=2) vs blog 84.5 (n=21)
artist_halves_disagree,both,-18,EVERGLOW (에버글로우),,,RYM 80.0 (n=1) vs blog 62.0 (n=1)
artist_halves_disagree,both,-19,"Black Country, New Road",,,RYM 65.0 (n=4) vs blog 46.0 (n=1)
artist_halves_disagree,both,-20,Mariah Carey,,,RYM 70.0 (n=2) vs blog 50.0 (n=1)
artist_halves_disagree,both,-20,Florence + The Machine,,,RYM 70.0 (n=3) vs blog 50.0 (n=1)
artist_halves_disagree,both,-20,Joy Division,,,RYM 70.0 (n=2) vs blog 50.0 (n=1)
artist_halves_disagree,both,-20,The Smiths,,,RYM 70.0 (n=2) vs blog 50.0 (n=1)
artist_halves_disagree,both,-25,Arcade Fire,,,RYM 75.0 (n=2) vs blog 50.0 (n=2)
artist_halves_disagree,both,-28,The Zombies,,,RYM 70.0 (n=1) vs blog 42.0 (n=1)
artist_halves_disagree,both,-29,Lil Yachty,,,RYM 30.0 (n=1) vs blog 1.0 (n=20)
artist_halves_disagree,both,-42,Simon & Garfunkel,,,RYM 62.0 (n=5) vs blog 20.0 (n=1)
artist_halves_disagree,both,-43,Daughters,,,RYM 55.0 (n=2) vs blog 12.0 (n=1)
artist_halves_disagree,both,-69,Otis Redding,,,RYM 70.0 (n=1) vs blog 1.0 (n=1)
genre_metal_audit,rym,80,GFRIEND,回:Walpurgis Night,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,BABYMETAL,メギツネ,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,20,Backxwash,Black Magic,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Backxwash,Spells,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,BEAST IN BLACK,Berserker,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,George Benson,Breezin' / Six to Four,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,George Benson,"Give Me the Night / Dinorah, Dinorah",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Big Thief,Not,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Big Thief,Simulation Swarm,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Black Sabbath,Paranoid,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Black Sabbath,Paranoid / The Wizard,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Bloodywood,Machi Bhasad,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Burial,Archangel,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Burial,Ghost Hardware,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Burzum,Filosofem,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Blue Öyster Cult,(Don't Fear) The Reaper / Tattoo Vampire,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Cage Against the Machine,"4'33""",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Carnage,Learn How to Watch,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Carnage,Mase in '97,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Dolores Catherino,Toward the Continuum',Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Jack Caunter,"Spongebob, Patrick, Squidward, Sandy",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,20,Chat Pile,grimace_smoking_weed.jpeg (Demo),Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,CHUNG HA,Stay Tonight,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,20,Leonard Cohen,Dress Rehearsal Rag / Avalanche,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Leonard Cohen,"Suzanne / Hey, That's No Way to Say Goodbye",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Leonard Cohen,You Want It Darker,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,30,Converge,Jane Doe,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,30,Crackdust,Return of the Gods,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Creedence Clearwater Revival,Have You Ever Seen the Rain / Hey Tonight,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Creedence Clearwater Revival,Run Through the Jungle / Up Around the Bend,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The Cult,She Sells Sanctuary / No 13,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Lucy Dacus,Night Shift,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Dick Dale and The Del-Tones,Miserlou / Eight Till Midnight,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Death,Politicians in My Eyes / Keep On Knockin',Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Deep Purple,Child in Time (Parts 1 & 2),Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Dionne & Friends,That's What Friends Are For / Two Ships Passing in the Night,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Disillusion,Alea,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,DJ Screw,Late Night Fuckin Yo Bitch,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,DJ Shadow,Midnight in a Perfect World,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Envy,Am I Wrong,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,90,Evanescence,Bring Me to Life,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Faith No More,Midlife Crisis,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Fishmans,98.12.28 男達の別れ,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,30,Fishmans,いかれたBaby / 感謝(驚) / Weather Report,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,40,@GFOTY,Friday Night,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Ghost,Square Hammer / He Is,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,Alice Glass,NIGHTMARES,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,GWSN,The Keys,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,GWSN,The Park in the Night: Part Three,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Screamin' Jay Hawkins,I Put a Spell on You / Little Demon,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,40,Hinder,Lips of an Angel,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,Hum,Downward Is Heavenward,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Japan,Ghosts / The Art of Parties (Version),Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Japan,Nightporter / Ain't That Peculiar,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The Jesus and Mary Chain,Darklands / Rider / On the Wall,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Joji,Slow Dancing in the Dark,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Joji,Thom,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,Grace Jones,Warm Leatherette,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Kavinsky,Nightcall,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Crystal Kay,Girl's Night,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,90,Kiesza & SKYGGE,Hello Shadow,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Korn,Follow the Leader,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Kylie and Jessie Ware,Kiss of Life,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Steve Lacy,Dark Red,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Lead Belly,(Black Gal) Where Did You Sleep Last Night? / In New Orleans,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Lemon Demon,Two Trucks,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Lingua Ignota,Pennsylvania Furnace,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,MALICE MIZER,Beast of Blood,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Maxwell,blackSUMMERS'night,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Megadeth,Holy Wars ... The Punishment Due / Lucretia,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Metallica,All Nightmare Long,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Metallica,For Whom the Bell Tolls,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Metallica,Master of Puppets,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Metallica,"Master of Puppets / Welcome Home ""Sanitarium""",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Metallica,One / The Prince,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Metallica,Ride the Lightning,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,The Midnight,Vampires,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Dannii Minogue,Neon Nights,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Modjo,Lady (Hear Me Tonight),Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Janelle Monáe,Cold War,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,my bloody valentine,Only Shallow,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,40,my bloody valentine,To Here Knows When / Swallow,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,my bloody valentine,You Made Me Realise,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,*Namco Consumer Software Sound Team,R4　Ridge Racer Type 4　ダイレクト・オーディオ,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The National,Bloodbuzz Ohio,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,The National,Fake Empire,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Necrophobic,The Nocturnal Silence,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Nickelback,Burn It to the Ground,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Nickelback,Dark Horse,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,40,Nickelback,Photograph,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,Nico,Frozen Warnings / No One Is There,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Nightwish,Nemo,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Nightwish,Over the Hills and Far Away,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The Night Writers,Let the Music (Use You),Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,20,OMFG,Hello,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,50,Papa Roach,Last Resort,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,10,Parabellum,Sacrilegio,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Charlie Parker Septet,A Night in Tunisia / Ornithology,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Geraldo Pino,"Heavy, Heavy, Heavy / Africans Must Unite",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Geraldo Pino,Shake Hands / Power to the People,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Refused,New Noise,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Retrograde & Xomu,Valhalla,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,90,Bob Seger,Get Out of Denver / Long Song Comin',Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Bob Seger,Night Moves / Ship of Fools,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Howard Shore,The Lord of the Rings: The Return of the King,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Skyharbor,Evolution,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Patti Smith Group / Kraftwerk,Because the Night / The Robots,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,Jeremy Soule,The Elder Scrolls IV: Oblivion,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,80,The Specials,"Ghost Town / Why? / Friday Night, Saturday Morning",Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Al Stewart,Year of the Cat / Broadway Hotel,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Sub Zero Project,Nightwatch Underground,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,System of a Down,Aerials,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Thin Lizzy,Jailbreak,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,The Devin Townsend Project,Addicted,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Twin Tail,すべては許されている,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Two Shell,Home,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Type O Negative,I Don't Wanna Be Me,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Alaa Wardi & Peter Hollens,Jai Ho,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Jessie Ware,Begin Again,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Jessie Ware,Remember Where You Are,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Jessie Ware,What's Your Pleasure?,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The War on Drugs,Red Eyes,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,The War on Drugs,Thinking of a Place,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Jody Watley,Midnight Lounge,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Weyes Blood,Andromeda,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Weyes Blood,Everyday,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Weyes Blood,Titanic Rising,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,When in Rome,The Promise / Tonight,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,20,Wolfmother,High on My Own Supply,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,40,Wormed,Quasineutrality,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,90,Xomu & Amidst,Pagoda,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,60,Omar Souleyman,Wenu Wenu,Metal,Metal bucket — check the artist is really metal
genre_metal_audit,rym,70,Soutaiseiriron,シンクロニシティーン,Metal,Metal bucket — check the artist is really metal
